algorithm,subsampling,feature_selection,imputation_num,imputation_cat,encoding,fold,auc,sen,spec,accu,gmean
XGB,up,RF,Drop,Unknown,One-Hot,1,0.593072943,0.44600939,0.707022835,0.675440258,0.561550375
XGB,up,RF,Drop,Missing,One-Hot,1,0.595497394,0.438184664,0.696036191,0.664836205,0.552261156
XGB,up,RF,Drop,Mode,One-Hot,1,0.607190488,0.467918623,0.67535545,0.650255633,0.562148906
XGB,up,RF,Drop,Drop,One-Hot,1,0.588561392,0.48,0.655877681,0.633744142,0.561089375
XGB,up,RF,Median,Unknown,One-Hot,1,0.616319464,0.503174603,0.665076705,0.642453144,0.578489159
XGB,up,RF,Median,Missing,One-Hot,1,0.624701396,0.503174603,0.679386361,0.654763225,0.584679367
XGB,up,RF,Median,Mode,One-Hot,1,0.60025466,0.48968254,0.650767049,0.628257735,0.564507982
XGB,up,RF,Median,Drop,One-Hot,1,0.581392497,0.430417495,0.68595427,0.651378615,0.5433661
XGB,rose,RF,Drop,Unknown,Label,1,0.605509234,0.120500782,0.946790177,0.846809316,0.337770569
XGB,rose,RF,Drop,Missing,Label,1,0.581107281,0.084507042,0.953683757,0.848513539,0.283889051
XGB,rose,RF,Drop,Mode,Label,1,0.606467856,0.156494523,0.911891426,0.820488544,0.377764495
XGB,rose,RF,Drop,Drop,Label,1,0.595610775,0.179310345,0.897736299,0.807325117,0.401214912
XGB,rose,RF,Median,Unknown,Label,1,0.629169813,0.157936508,0.931674616,0.823555506,0.383595406
XGB,rose,RF,Median,Missing,Label,1,0.595388855,0.125396825,0.939538481,0.825773539,0.343242105
XGB,rose,RF,Median,Mode,Label,1,0.606303983,0.115079365,0.952816811,0.835754686,0.33113374
XGB,rose,RF,Median,Drop,Label,1,0.601840195,0.126242545,0.930937937,0.822057835,0.342817698
XGB,rose,RF,Drop,Unknown,One-Hot,1,0.585807174,0.154929577,0.928479104,0.834879758,0.379274143
XGB,rose,RF,Drop,Missing,One-Hot,1,0.595520993,0.125195618,0.936018957,0.837909487,0.342323636
XGB,rose,RF,Drop,Mode,One-Hot,1,0.586088001,0.070422535,0.970271435,0.861389888,0.261398115
XGB,rose,RF,Drop,Drop,One-Hot,1,0.571184985,0.093793103,0.948768864,0.841173407,0.298308525
XGB,rose,RF,Median,Unknown,One-Hot,1,0.602110025,0.153174603,0.916720382,0.810025507,0.374724273
XGB,rose,RF,Median,Missing,One-Hot,1,0.582898754,0.148412698,0.913626402,0.806698458,0.368230579
XGB,rose,RF,Median,Mode,One-Hot,1,0.599435635,0.062698413,0.975763826,0.848175668,0.247343573
XGB,rose,RF,Median,Drop,One-Hot,1,0.589640335,0.057654076,0.970290869,0.846805649,0.23651897
XGB,smote,RF,Drop,Unknown,Label,1,0.567758218,0.176838811,0.889271866,0.803067601,0.39655741
XGB,smote,RF,Drop,Missing,Label,1,0.565312359,0.172143975,0.881301163,0.795493278,0.389500559
XGB,smote,RF,Drop,Mode,Label,1,0.590942129,0.211267606,0.893364929,0.810831282,0.4344411
XGB,smote,RF,Drop,Drop,Label,1,0.562991427,0.140689655,0.885822081,0.792049991,0.353024083
XGB,smote,RF,Median,Unknown,Label,1,0.606028963,0.154761905,0.916204718,0.809803704,0.376554893
XGB,smote,RF,Median,Missing,Label,1,0.616383154,0.161904762,0.914142065,0.809027393,0.384712819
XGB,smote,RF,Median,Mode,Label,1,0.605291892,0.173015873,0.912079412,0.808805589,0.397245788
XGB,smote,RF,Median,Drop,Label,1,0.578592452,0.147117296,0.904495256,0.802017485,0.364783356
XGB,smote,RF,Drop,Unknown,One-Hot,1,0.565200095,0.183098592,0.885609651,0.800605946,0.402683349
XGB,smote,RF,Drop,Missing,One-Hot,1,0.586088507,0.241001565,0.842740198,0.769929938,0.450668067
XGB,smote,RF,Drop,Mode,One-Hot,1,0.578541911,0.201877934,0.879362344,0.797386859,0.421335797
XGB,smote,RF,Drop,Drop,One-Hot,1,0.563395826,0.153103448,0.895750596,0.802291269,0.370327564
XGB,smote,RF,Median,Unknown,One-Hot,1,0.592928098,0.137301587,0.917880624,0.808805589,0.355002066
XGB,smote,RF,Median,Missing,One-Hot,1,0.583326427,0.145238095,0.913497486,0.80614395,0.364245295
XGB,smote,RF,Median,Mode,One-Hot,1,0.595223515,0.116666667,0.932577027,0.818564933,0.32984944
XGB,smote,RF,Median,Drop,One-Hot,1,0.588595044,0.162027833,0.904961891,0.804438467,0.382921682
XGB,none,RF,Drop,Unknown,Label,2,0.533480797,0.136363636,0.896766169,0.810661765,0.349694575
XGB,none,RF,Drop,Missing,Label,2,0.550041998,0.144480519,0.888059701,0.803860294,0.358200121
XGB,none,RF,Drop,Mode,Label,2,0.522135837,0.136363636,0.888681592,0.803492647,0.348114713
XGB,none,RF,Drop,Drop,Label,2,0.516185539,0.11,0.901497696,0.807718348,0.314904345
XGB,none,RF,Median,Unknown,Label,2,0.566670433,0.189099917,0.87471176,0.782632805,0.406703727
XGB,none,RF,Median,Missing,Label,2,0.539906629,0.149463254,0.874199334,0.77686592,0.36147016
XGB,none,RF,Median,Mode,Label,2,0.555023312,0.147811726,0.875864719,0.778085838,0.359809777
XGB,none,RF,Median,Drop,Label,2,0.513878341,0.136316337,0.884849407,0.78938288,0.347303081
XGB,none,RF,Drop,Unknown,One-Hot,2,0.531162168,0.159090909,0.892620232,0.809558824,0.376839176
XGB,none,RF,Drop,Missing,One-Hot,2,0.538497986,0.141233766,0.890339967,0.805514706,0.354606919
XGB,none,RF,Drop,Mode,One-Hot,2,0.52701051,0.155844156,0.890339967,0.807169118,0.372497356
XGB,none,RF,Drop,Drop,One-Hot,2,0.539837201,0.124285714,0.889976959,0.799255247,0.332582955
XGB,none,RF,Median,Unknown,One-Hot,2,0.53973515,0.162675475,0.875992826,0.780192969,0.377495098
XGB,none,RF,Median,Missing,One-Hot,2,0.535628229,0.123038811,0.887266205,0.784629034,0.330406082
XGB,none,RF,Median,Mode,One-Hot,2,0.558805947,0.188274154,0.872533948,0.780636575,0.405309253
XGB,none,RF,Median,Drop,One-Hot,2,0.55207132,0.17169615,0.880590204,0.790179164,0.388836659
XGB,down,RF,Drop,Unknown,Label,2,0.62513932,0.566558442,0.601160862,0.597242647,0.583603257
XGB,down,RF,Drop,Missing,Label,2,0.62099944,0.569805195,0.604477612,0.600551471,0.586885409
XGB,down,RF,Drop,Mode,Label,2,0.619942091,0.538961039,0.625414594,0.615625,0.580580829
XGB,down,RF,Drop,Drop,Label,2,0.544515992,0.427142857,0.624423963,0.601049425,0.516447709
XGB,down,RF,Median,Unknown,Label,2,0.623872456,0.564822461,0.613374327,0.606853721,0.588597993
XGB,down,RF,Median,Missing,Label,2,0.622431653,0.559042114,0.614911606,0.607408229,0.586311764
XGB,down,RF,Median,Mode,Label,2,0.644866332,0.587943848,0.611837048,0.608628147,0.59977148
XGB,down,RF,Median,Drop,Label,2,0.597781932,0.509885536,0.633100091,0.617385534,0.568162459
XGB,down,RF,Drop,Unknown,One-Hot,2,0.630140188,0.594155844,0.595771144,0.595588235,0.594962946
XGB,down,RF,Drop,Missing,One-Hot,2,0.601062093,0.547077922,0.60199005,0.595772059,0.57387757
XGB,down,RF,Drop,Mode,One-Hot,2,0.600683339,0.555194805,0.593283582,0.588970588,0.573923307
XGB,down,RF,Drop,Drop,One-Hot,2,0.591954685,0.547142857,0.58640553,0.581753555,0.566434107
XGB,down,RF,Median,Unknown,One-Hot,2,0.611622092,0.556564822,0.609018704,0.601974049,0.582201328
XGB,down,RF,Median,Missing,One-Hot,2,0.612596696,0.546655656,0.610940302,0.602306754,0.577904812
XGB,down,RF,Median,Mode,One-Hot,2,0.64066669,0.581337737,0.613246221,0.608960852,0.597078865
XGB,down,RF,Median,Drop,One-Hot,2,0.622929005,0.566077003,0.607240645,0.60199071,0.586297676
XGB,up,RF,Drop,Unknown,Label,2,0.622685073,0.550324675,0.640547264,0.630330882,0.593724654
XGB,up,RF,Drop,Missing,Label,2,0.612426739,0.555194805,0.609452736,0.603308824,0.581691493
XGB,up,RF,Drop,Mode,Label,2,0.612631849,0.576298701,0.588723051,0.587316176,0.582477751
XGB,up,RF,Drop,Drop,Label,2,0.556487547,0.468571429,0.60656682,0.590216655,0.533122764
XGB,up,RF,Median,Unknown,Label,2,0.614695433,0.531791908,0.645657187,0.630364866,0.585965244
XGB,up,RF,Median,Missing,Label,2,0.608948515,0.545004129,0.610555983,0.601752246,0.576849661
XGB,up,RF,Median,Mode,Label,2,0.62796388,0.576383154,0.602485268,0.598979705,0.589289707
XGB,up,RF,Median,Drop,Label,2,0.589790307,0.48491155,0.631426833,0.612740544,0.553340912
XGB,up,RF,Drop,Unknown,One-Hot,2,0.628419557,0.555194805,0.633084577,0.624264706,0.59286193
XGB,up,RF,Drop,Missing,One-Hot,2,0.604829276,0.569805195,0.581674959,0.580330882,0.575709487
XGB,up,RF,Drop,Mode,One-Hot,2,0.601891786,0.538961039,0.594527363,0.588235294,0.566062793
XGB,up,RF,Drop,Drop,One-Hot,2,0.59870282,0.497142857,0.635560676,0.61916046,0.562107152
XGB,up,RF,Median,Unknown,One-Hot,2,0.608238163,0.54087531,0.621188829,0.610402573,0.579642735
XGB,up,RF,Median,Missing,One-Hot,2,0.610786596,0.531791908,0.618370484,0.606742819,0.573449579
XGB,up,RF,Median,Mode,One-Hot,2,0.624264974,0.499587118,0.668332052,0.645669291,0.577832228
XGB,up,RF,Median,Drop,One-Hot,2,0.615031086,0.485952133,0.658655309,0.636629064,0.56575167
XGB,rose,RF,Drop,Unknown,Label,2,0.587954438,0.087662338,0.968905473,0.869117647,0.291438705
XGB,rose,RF,Drop,Missing,Label,2,0.560588562,0.128246753,0.93884743,0.847058824,0.346992989
XGB,rose,RF,Drop,Mode,Label,2,0.538308188,0.058441558,0.958955224,0.856985294,0.236733685
XGB,rose,RF,Drop,Drop,Label,2,0.541060594,0.154285714,0.876344086,0.790792146,0.367705552
XGB,rose,RF,Median,Unknown,Label,2,0.596285322,0.28654005,0.82744043,0.754796496,0.486923836
XGB,rose,RF,Median,Missing,Label,2,0.579952155,0.061932287,0.965923648,0.844515914,0.244585079
XGB,rose,RF,Median,Mode,Label,2,0.598477996,0.056151941,0.973866257,0.850615504,0.23384713
XGB,rose,RF,Median,Drop,Label,2,0.553991428,0.082206035,0.951779738,0.840875912,0.279717784
XGB,rose,RF,Drop,Unknown,One-Hot,2,0.573350779,0.207792208,0.877072968,0.801286765,0.426906229
XGB,rose,RF,Drop,Missing,One-Hot,2,0.554908426,0.048701299,0.984038143,0.878125,0.218915362
XGB,rose,RF,Drop,Mode,One-Hot,2,0.570726589,0.061688312,0.976782753,0.873161765,0.245471137
XGB,rose,RF,Drop,Drop,One-Hot,2,0.569153774,0.12,0.941820276,0.844448206,0.336182143
XGB,rose,RF,Median,Unknown,One-Hot,2,0.601396362,0.185796862,0.899052011,0.803260508,0.408706548
XGB,rose,RF,Median,Missing,One-Hot,2,0.596331762,0.044591247,0.981808865,0.855938782,0.209236903
XGB,rose,RF,Median,Mode,One-Hot,2,0.60243301,0.094137077,0.951575711,0.836420095,0.299296769
XGB,rose,RF,Median,Drop,One-Hot,2,0.573088274,0.088449532,0.969120779,0.856801593,0.292776842
XGB,smote,RF,Drop,Unknown,Label,2,0.550924187,0.222402597,0.832089552,0.763051471,0.430184702
XGB,smote,RF,Drop,Missing,Label,2,0.556343351,0.215909091,0.823590381,0.754779412,0.421687859
XGB,smote,RF,Drop,Mode,Label,2,0.550249295,0.248376623,0.810737977,0.747058824,0.448740862
XGB,smote,RF,Drop,Drop,Label,2,0.515983103,0.195714286,0.797619048,0.726303318,0.395101812
XGB,smote,RF,Median,Unknown,Label,2,0.563667703,0.264244426,0.801178581,0.729067317,0.460116262
XGB,smote,RF,Median,Missing,Label,2,0.542876671,0.251032205,0.794517038,0.721526006,0.446597541
XGB,smote,RF,Median,Mode,Label,2,0.565338484,0.250206441,0.817063797,0.740933792,0.452144473
XGB,smote,RF,Median,Drop,Label,2,0.544618111,0.231009365,0.820809249,0.745587259,0.435447613
XGB,smote,RF,Drop,Unknown,One-Hot,2,0.537286679,0.253246753,0.809079602,0.746139706,0.452655258
XGB,smote,RF,Drop,Missing,One-Hot,2,0.540900072,0.253246753,0.827321725,0.762316176,0.457729768
XGB,smote,RF,Drop,Mode,One-Hot,2,0.544819531,0.233766234,0.820480929,0.754044118,0.43795061
XGB,smote,RF,Drop,Drop,One-Hot,2,0.54606896,0.265714286,0.797427035,0.734427894,0.460312671
XGB,smote,RF,Median,Unknown,One-Hot,2,0.557848586,0.233691164,0.816167051,0.737939448,0.436727636
XGB,smote,RF,Median,Missing,One-Hot,2,0.538221938,0.224607762,0.81732001,0.737717644,0.428458188
XGB,smote,RF,Median,Mode,One-Hot,2,0.572860699,0.276630884,0.803484499,0.732727071,0.471453738
XGB,smote,RF,Median,Drop,One-Hot,2,0.553665988,0.243496358,0.792820201,0.722760451,0.439373226
XGB,none,RF,Drop,Unknown,Label,3,0.573606574,0.034536892,0.988202488,0.873561049,0.184741555
XGB,none,RF,Drop,Missing,Label,3,0.561873715,0.023547881,0.987558988,0.871673901,0.152495643
XGB,none,RF,Drop,Mode,Label,3,0.60059555,0.03610675,0.986486486,0.872240045,0.188729492
XGB,none,RF,Drop,Drop,Label,3,0.559250305,0.015089163,0.991545419,0.869131556,0.122317581
XGB,none,RF,Median,Unknown,Label,3,0.607919029,0.062801932,0.982122186,0.855495176,0.248352916
XGB,none,RF,Median,Missing,Label,3,0.59734693,0.047504026,0.987266881,0.85782411,0.216562119
XGB,none,RF,Median,Mode,Label,3,0.603966841,0.041867955,0.988424437,0.858045913,0.203428881
XGB,none,RF,Median,Drop,Label,3,0.597533068,0.038345106,0.989813243,0.863587684,0.194819131
XGB,none,RF,Drop,Unknown,One-Hot,3,0.569310171,0.037676609,0.984555985,0.870730326,0.192599925
XGB,none,RF,Drop,Missing,One-Hot,3,0.568662967,0.039246468,0.988845989,0.874693338,0.19699927
XGB,none,RF,Drop,Mode,One-Hot,3,0.560862668,0.01255887,0.993135993,0.875259483,0.111681089
XGB,none,RF,Drop,Drop,One-Hot,3,0.553487154,0.009602195,0.994494691,0.871023216,0.097720682
XGB,none,RF,Median,Unknown,One-Hot,3,0.598995397,0.034621578,0.99073955,0.859044028,0.185205202
XGB,none,RF,Median,Missing,One-Hot,3,0.598186412,0.033816425,0.987652733,0.856271487,0.182753617
XGB,none,RF,Median,Mode,One-Hot,3,0.599263712,0.040257649,0.987909968,0.857380503,0.199426509
XGB,none,RF,Median,Drop,One-Hot,3,0.598656235,0.048435923,0.987035036,0.862516734,0.218650299
XGB,down,RF,Drop,Unknown,Label,3,0.601165642,0.56043956,0.567567568,0.5667107,0.563992303
XGB,down,RF,Drop,Missing,Label,3,0.601801398,0.576138148,0.58000858,0.57954331,0.578070125
XGB,down,RF,Drop,Mode,Label,3,0.61038107,0.576138148,0.581724582,0.581053029,0.578924626
XGB,down,RF,Drop,Drop,Label,3,0.578180265,0.548696845,0.552693669,0.552192605,0.550691631
XGB,down,RF,Median,Unknown,Label,3,0.645200512,0.589371981,0.607717042,0.605190196,0.598474224
XGB,down,RF,Median,Missing,Label,3,0.624545153,0.568438003,0.588038585,0.585338804,0.578155238
XGB,down,RF,Median,Mode,Label,3,0.622393712,0.566827697,0.597041801,0.592880115,0.581738626
XGB,down,RF,Median,Drop,Label,3,0.620306403,0.576185671,0.600864331,0.597590361,0.58839563
XGB,down,RF,Drop,Unknown,One-Hot,3,0.603127292,0.590266876,0.572930073,0.575014154,0.581533872
XGB,down,RF,Drop,Missing,One-Hot,3,0.592850981,0.568288854,0.571428571,0.571051142,0.56985655
XGB,down,RF,Drop,Mode,One-Hot,3,0.605632095,0.591836735,0.563277563,0.5667107,0.577380597
XGB,down,RF,Drop,Drop,One-Hot,3,0.569562105,0.536351166,0.566456941,0.562682717,0.551198549
XGB,down,RF,Median,Unknown,One-Hot,3,0.621323765,0.580515298,0.599485531,0.596872574,0.589924166
XGB,down,RF,Median,Missing,One-Hot,3,0.615078574,0.572463768,0.596012862,0.592769214,0.584119653
XGB,down,RF,Median,Mode,One-Hot,3,0.6267681,0.562801932,0.60926045,0.602861262,0.585570627
XGB,down,RF,Median,Drop,One-Hot,3,0.631934361,0.574167508,0.612748881,0.607630522,0.593144584
XGB,up,RF,Drop,Unknown,Label,3,0.622122347,0.519623234,0.663020163,0.645782223,0.586958841
XGB,up,RF,Drop,Missing,Label,3,0.629526982,0.519623234,0.662162162,0.645027364,0.586578933
XGB,up,RF,Drop,Mode,Label,3,0.627550179,0.525902669,0.663663664,0.647103227,0.590781256
XGB,up,RF,Drop,Drop,Label,3,0.589623362,0.499314129,0.63625639,0.619088564,0.563641557
XGB,up,RF,Median,Unknown,Label,3,0.653218127,0.569243156,0.643344051,0.633137407,0.605160473
XGB,up,RF,Median,Missing,Label,3,0.645676562,0.571658615,0.637942122,0.628812244,0.603891638
XGB,up,RF,Median,Mode,Label,3,0.639691919,0.577294686,0.629324759,0.622158146,0.60274857
XGB,up,RF,Median,Drop,Label,3,0.640771185,0.560040363,0.654576324,0.642034806,0.60546607
XGB,up,RF,Drop,Unknown,One-Hot,3,0.618764425,0.500784929,0.657872158,0.638988488,0.573979496
XGB,up,RF,Drop,Missing,One-Hot,3,0.605014187,0.505494505,0.64950665,0.632194754,0.572993929
XGB,up,RF,Drop,Mode,One-Hot,3,0.612307194,0.499215071,0.653153153,0.634648047,0.57102005
XGB,up,RF,Drop,Drop,One-Hot,3,0.573689468,0.458161866,0.641761699,0.618744626,0.542246012
XGB,up,RF,Median,Unknown,One-Hot,3,0.630824466,0.531400966,0.637299035,0.622712654,0.581946151
XGB,up,RF,Median,Missing,One-Hot,3,0.630352766,0.538647343,0.643987138,0.629477653,0.588966859
XGB,up,RF,Median,Mode,One-Hot,3,0.633329243,0.566827697,0.634083601,0.624819785,0.599513259
XGB,up,RF,Median,Drop,One-Hot,3,0.648905826,0.557013118,0.680351906,0.66398929,0.615601281
XGB,rose,RF,Drop,Unknown,Label,3,0.579013865,0.164835165,0.91999142,0.829213059,0.389418717
XGB,rose,RF,Drop,Missing,Label,3,0.560277086,0.237048666,0.846632347,0.773353463,0.447987799
XGB,rose,RF,Drop,Mode,Label,3,0.571239495,0.105180534,0.932646933,0.833176071,0.313203292
XGB,rose,RF,Drop,Drop,Label,3,0.554915535,0.14951989,0.884585136,0.792433362,0.363679904
XGB,rose,RF,Median,Unknown,Label,3,0.576882634,0.297906602,0.785980707,0.718753466,0.483889287
XGB,rose,RF,Median,Missing,Label,3,0.569140946,0.125603865,0.926302251,0.816014195,0.34109697
XGB,rose,RF,Median,Mode,Label,3,0.584978383,0.119967794,0.938263666,0.825551736,0.335501747
XGB,rose,RF,Median,Drop,Label,3,0.589347031,0.1160444,0.94412718,0.834270415,0.330999504
XGB,rose,RF,Drop,Unknown,One-Hot,3,0.540271658,0.09733124,0.912269412,0.814304586,0.297980391
XGB,rose,RF,Drop,Missing,One-Hot,3,0.572879394,0.087912088,0.957743458,0.853179845,0.290167584
XGB,rose,RF,Drop,Mode,One-Hot,3,0.549993366,0.087912088,0.957528958,0.85299113,0.290135089
XGB,rose,RF,Drop,Drop,One-Hot,3,0.532097714,0.156378601,0.858828156,0.770765262,0.366472844
XGB,rose,RF,Median,Unknown,One-Hot,3,0.584506941,0.119162641,0.932475884,0.820450261,0.3333411
XGB,rose,RF,Median,Missing,One-Hot,3,0.565567931,0.082930757,0.964630225,0.843185095,0.282838319
XGB,rose,RF,Median,Mode,One-Hot,3,0.594909466,0.138486312,0.928231511,0.819452146,0.358535018
XGB,rose,RF,Median,Drop,One-Hot,3,0.577252379,0.085771948,0.963265936,0.846854083,0.287439029
XGB,smote,RF,Drop,Unknown,Label,3,0.550295249,0.1711146,0.861432861,0.778448764,0.383931946
XGB,smote,RF,Drop,Missing,Label,3,0.555990617,0.155416013,0.881810382,0.794489526,0.370199208
XGB,smote,RF,Drop,Mode,Label,3,0.562039725,0.166405024,0.870870871,0.786186073,0.380680033
XGB,smote,RF,Drop,Drop,Label,3,0.529163275,0.253772291,0.799252851,0.730868444,0.450364549
XGB,smote,RF,Median,Unknown,Label,3,0.58838871,0.1215781,0.911897106,0.803038705,0.332966541
XGB,smote,RF,Median,Missing,Label,3,0.579368874,0.170692432,0.878842444,0.781301985,0.387313508
XGB,smote,RF,Median,Mode,Label,3,0.563472306,0.153784219,0.881157556,0.78096928,0.368114285
XGB,smote,RF,Median,Drop,Label,3,0.567273388,0.241170535,0.822194783,0.745113788,0.445296705
XGB,smote,RF,Drop,Unknown,One-Hot,3,0.568392737,0.204081633,0.856284856,0.777882619,0.418033505
XGB,smote,RF,Drop,Missing,One-Hot,3,0.575921964,0.139717425,0.914843415,0.821664465,0.357518624
XGB,smote,RF,Drop,Mode,One-Hot,3,0.562158761,0.301412873,0.784856285,0.726740895,0.486380291
XGB,smote,RF,Drop,Drop,One-Hot,3,0.537555284,0.178326475,0.852732993,0.768185727,0.389954957
XGB,smote,RF,Median,Unknown,One-Hot,3,0.578738576,0.279388084,0.797942122,0.72651658,0.472160482
XGB,smote,RF,Median,Missing,One-Hot,3,0.597108336,0.170692432,0.906237942,0.804924032,0.3933039
XGB,smote,RF,Median,Mode,One-Hot,3,0.562760406,0.099838969,0.929003215,0.814794277,0.304550035
XGB,smote,RF,Median,Drop,One-Hot,3,0.58506151,0.225025227,0.854761537,0.771218206,0.438569161
XGB,none,RF,Drop,Unknown,Label,4,0.561901124,0.123695976,0.919831224,0.821105156,0.337312053
XGB,none,RF,Drop,Missing,Label,4,0.556849151,0.128166915,0.910337553,0.81334319,0.341577452
XGB,none,RF,Drop,Mode,Label,4,0.550540474,0.111773472,0.913291139,0.813897616,0.319502304
XGB,none,RF,Drop,Drop,Label,4,0.541720412,0.130127298,0.92373045,0.828406388,0.346702391
XGB,none,RF,Median,Unknown,Label,4,0.568333178,0.133387889,0.903912765,0.799489853,0.347233373
XGB,none,RF,Median,Missing,Label,4,0.54902089,0.132569558,0.901603592,0.797382722,0.345724153
XGB,none,RF,Median,Mode,Label,4,0.557543444,0.134206219,0.901860167,0.797826328,0.347901198
XGB,none,RF,Median,Drop,Label,4,0.576178011,0.168377823,0.90366763,0.808747515,0.390073825
XGB,none,RF,Drop,Unknown,One-Hot,4,0.55961975,0.141579732,0.921308017,0.824616522,0.361162764
XGB,none,RF,Drop,Missing,One-Hot,4,0.558396373,0.137108793,0.910548523,0.814636851,0.353333
XGB,none,RF,Drop,Mode,One-Hot,4,0.549527124,0.15052161,0.902531646,0.809277398,0.36857905
XGB,none,RF,Drop,Drop,One-Hot,4,0.56188863,0.115983027,0.908862715,0.813625552,0.324673141
XGB,none,RF,Median,Unknown,One-Hot,4,0.558441403,0.146481178,0.906606799,0.803593213,0.364418485
XGB,none,RF,Median,Missing,One-Hot,4,0.557952609,0.138297872,0.905195638,0.801264279,0.353817228
XGB,none,RF,Median,Mode,One-Hot,4,0.548856542,0.120294599,0.919178961,0.81091272,0.332524081
XGB,none,RF,Median,Drop,One-Hot,4,0.562153973,0.151950719,0.897884645,0.801590457,0.369370027
XGB,down,RF,Drop,Unknown,Label,4,0.638250423,0.58271237,0.634177215,0.627795232,0.607900409
XGB,down,RF,Drop,Missing,Label,4,0.620166387,0.563338301,0.612236287,0.606172611,0.587278596
XGB,down,RF,Drop,Mode,Label,4,0.627555698,0.561847988,0.619409283,0.612271299,0.589926995
XGB,down,RF,Drop,Drop,Label,4,0.595365273,0.553041018,0.578296969,0.575263337,0.565528023
XGB,down,RF,Median,Unknown,Label,4,0.65205622,0.588379705,0.620654266,0.616280359,0.604301559
XGB,down,RF,Median,Missing,Label,4,0.633718895,0.600654664,0.602052598,0.601863147,0.601353225
XGB,down,RF,Median,Mode,Label,4,0.634440013,0.612111293,0.588454137,0.591660197,0.600166163
XGB,down,RF,Median,Drop,Label,4,0.648126904,0.585215606,0.631715112,0.625712392,0.608021004
XGB,down,RF,Drop,Unknown,One-Hot,4,0.63710785,0.560357675,0.630168776,0.621511735,0.594238934
XGB,down,RF,Drop,Missing,One-Hot,4,0.640696391,0.570789866,0.622151899,0.615782665,0.595917779
XGB,down,RF,Drop,Mode,One-Hot,4,0.633540216,0.575260805,0.614345992,0.609499168,0.59448227
XGB,down,RF,Drop,Drop,One-Hot,4,0.61756801,0.551626591,0.624637961,0.615868162,0.586998219
